"marca_tiempo";"hora_solar";"acimut";"altura";"cenit";"radiacion_solar_global_horizontal";"radiacion_difusa";"radiacion_directa_horizontal";"radiacion_directa_perpendicular";"radiacion_directa_fachada";"radiacion_global_fachada"
"2021-11-16 16:45:00";"2021-11-16 15:55:21";67,888127734956;28,9799782389615;61,0200217610385;138,0490875;100;38,0490875;18,4349335147915;10,8142335798186;110,814233579819
"2021-11-16 16:50:00";"2021-11-16 16:00:21";68,169087661279;27,8210491723867;62,1789508276133;148,8533325;100;48,8533325;22,8004161891545;13,4486732634883;113,448673263488
"2021-11-16 16:55:00";"2021-11-16 16:05:21";68,4350930655897;26,6599020249553;63,3400979750447;200,9992065;100;100,9992065;45,317704640989;26,8703115512154;126,870311551215
"2021-11-16 17:00:00";"2021-11-16 16:10:21";68,6867934938319;25,4966798050741;64,5033201949259;253,4404144;100;153,4404144;66,049775545157;39,3577760093406;139,357776009341
"2021-11-16 17:05:00";"2021-11-16 16:15:21";68,9247898900006;24,3315166149102;65,6684833850898;311,0029907;100;211,0029907;86,9365303007841;52,0478506197111;152,047850619711
"2021-11-16 17:10:00";"2021-11-16 16:20:21";69,149638078653;23,1645384340357;66,8354615659643;314,9972534;100;214,9972534;84,5741063777234;50,8588653781944;150,858865378194
"2021-11-16 17:15:00";"2021-11-16 16:25:21";69,3618519276231;21,995863831662;68,004136168338;278,9992371;100;178,9992371;67,0423132718992;40,4850792826776;140,485079282678
"2021-11-16 17:20:00";"2021-11-16 16:30:21";69,5619062194814;20,8256046152;69,1743953848;262,999054;100;162,999054;57,9501875499298;35,132261655405;135,132261655405
"2021-11-16 17:25:00";"2021-11-16 16:35:21";69,750239257501;19,6538664220166;70,3461335779834;240,8536377;100;140,8536377;47,3743030866118;28,8262623891415;128,826262389141
"2021-11-16 17:30:00";"2021-11-16 16:40:21";69,9272552293369;18,4807492604995;71,5192507395005;239,0813141;100;139,0813141;44,0868311539335;26,9177058180265;126,917705818027
"2021-11-16 17:35:00";"2021-11-16 16:45:21";70,0933263492909;17,3063480058691;72,6936519941309;211,131012;100;111,131012;33,0593260896252;20,2486763305215;120,248676330521
"2021-11-16 17:40:00";"2021-11-16 16:50:21";70,2487947979025;16,1307528555992;73,8692471444008;187,0647125;100;87,0647125;24,1892152433836;14,858949517039;114,858949517039
"2021-11-16 17:45:00";"2021-11-16 16:55:21";70,3939744756683;14,9540497487851;75,0459502512149;155,1140594;100;55,1140594;14,2218691916614;8,75945813530622;108,759458135306
"2021-11-16 17:50:00";"2021-11-16 17:00:21";70,5291525859196;13,7763207533572;76,2236792466427;123,098259;100;23,098259;5,50043659977558;3,39596197805869;103,395961978059
"2021-11-16 17:55:00";"2021-11-16 17:05:21";70,6545910602815;12,5976444246338;77,4023555753662;113,9997787;100;13,9997787;3,05339539683291;1,8892304703211;101,889230470321
"2021-11-16 18:00:00";"2021-11-16 17:10:21";70,7705278386663;11,4180961383674;78,5819038616326;98,0971756;98,0971756;0;0;0;98,0971756
"2021-11-16 18:05:00";"2021-11-16 17:15:21";70,8771780144161;10,237748401135;79,762251598865;80;80;0;0;0;80
"2021-11-16 18:10:00";"2021-11-16 17:20:21";70,9747348539821;9,05667114065431;80,9433288593457;72,03259277;72,03259277;0;0;0;72,03259277
"2021-11-16 18:15:00";"2021-11-16 17:25:21";71,063370699406;7,87493197838312;82,1250680216169;55,07010269;55,07010269;0;0;0;55,07010269
"2021-11-16 18:20:00";"2021-11-16 17:30:21";71,1432377608327;6,69259648655526;83,3074035134448;39,99981689;39,99981689;0;0;0;39,99981689
"2021-11-16 18:25:00";"2021-11-16 17:35:21";71,2144688053266;5,50972843163386;84,4902715683661;34,99980164;34,99980164;0;0;0;34,99980164
"2021-11-16 18:30:00";"2021-11-16 17:40:21";71,2771777473748;4,32639000601553;85,6736099939845;27,99946785;27,99946785;0;0;0;27,99946785
"2021-11-16 18:35:00";"2021-11-16 17:45:21";71,3314601456298;3,14264204969113;86,8573579503089;18,49975014;18,49975014;0;0;0;18,49975014
"2021-11-16 18:40:00";"2021-11-16 17:50:21";71,3773936096565;1,95854426346261;88,0414557365374;11,99993324;11,99993324;0;0;0;11,99993324
"2021-11-16 18:45:00";"2021-11-16 17:55:21";71,4150381197086;0,77415541522856;89,2258445847714;5,999816895;5,999816895;0;0;0;5,999816895
"2021-11-16 18:50:00";"2021-11-16 18:00:21";71,4444362618435;0;90;2;2;0;0;0;2
"2021-11-16 18:55:00";"2021-11-16 18:05:21";71,4656133799937;0;90;0;0;0;0;0;0
"2021-11-16 19:00:00";"2021-11-16 18:10:21";71,4785776459388;0;90;0;0;0;0;0;0
"2021-11-16 19:05:00";"2021-11-16 18:15:21";71,483320047453;0;90;0;0;0;0;0;0
"2021-11-16 19:10:00";"2021-11-16 18:20:21";71,4798142942335;0;90;0;0;0;0;0;0
"2021-11-16 19:15:00";"2021-11-16 18:25:21";71,4680166405385;0;90;0;0;0;0;0;0
"2021-11-16 19:20:00";"2021-11-16 18:30:21";71,44786562277;0;90;0;0;0;0;0;0
"2021-11-16 19:25:00";"2021-11-16 18:35:21";71,4192817095176;0;90;0;0;0;0;0;0
"2021-11-16 19:30:00";"2021-11-16 18:40:21";71,3821668608262;0;90;0;0;0;0;0;0
"2021-11-16 19:35:00";"2021-11-16 18:45:21";71,3364039926579;0;90;0;0;0;0;0;0
"2021-11-16 19:40:00";"2021-11-16 18:50:21";71,2818563416665;0;90;0;0;0;0;0;0
"2021-11-16 19:45:00";"2021-11-16 18:55:21";71,2183667244932;0;90;0;0;0;0;0;0
"2021-11-16 19:50:00";"2021-11-16 19:00:21";71,1457566848015;0;90;0;0;0;0;0;0
"2021-11-16 19:55:00";"2021-11-16 19:05:21";71,0638255201902;0;90;0;0;0;0;0;0
"2021-11-16 20:00:00";"2021-11-16 19:10:21";70,9723491799416;0;90;0;0;0;0;0;0
"2021-11-16 20:05:00";"2021-11-16 19:15:21";70,8710790232583;0;90;0;0;0;0;0;0
"2021-11-16 20:10:00";"2021-11-16 19:20:21";70,7597404261965;0;90;0;0;0;0;0;0
"2021-11-16 20:15:00";"2021-11-16 19:25:21";70,638031223903;0;90;0;0;0;0;0;0
"2021-11-16 20:20:00";"2021-11-16 19:30:21";70,5056199729775;0;90;0;0;0;0;0;0
"2021-11-16 20:25:00";"2021-11-16 19:35:21";70,3621440167846;0;90;0;0;0;0;0;0
"2021-11-16 20:30:00";"2021-11-16 19:40:21";70,2072073343109;0;90;0;0;0;0;0;0
"2021-11-16 20:35:00";"2021-11-16 19:45:21";70,0403781506583;0;90;0;0;0;0;0;0
"2021-11-16 20:40:00";"2021-11-16 19:50:21";69,8611862844562;0;90;0;0;0;0;0;0
"2021-11-16 20:45:00";"2021-11-16 19:55:21";69,6691202043227;0;90;0;0;0;0;0;0
"2021-11-16 20:50:00";"2021-11-16 20:00:21";69,4636237629568;0;90;0;0;0;0;0;0
"2021-11-16 20:55:00";"2021-11-16 20:05:21";69,244092573461;0;90;0;0;0;0;0;0
"2021-11-16 21:00:00";"2021-11-16 20:10:21";69,0098699880189;0;90;0;0;0;0;0;0
"2021-11-16 21:05:00";"2021-11-16 20:15:21";68,7602426340274;0;90;0;0;0;0;0;0
"2021-11-16 21:10:00";"2021-11-16 20:20:21";68,4944354571554;0;90;0;0;0;0;0;0
"2021-11-16 21:15:00";"2021-11-16 20:25:21";68,2116062145047;0;90;0;0;0;0;0;0
"2021-11-16 21:20:00";"2021-11-16 20:30:21";67,9108393540353;0;90;0;0;0;0;0;0
"2021-11-16 21:25:00";"2021-11-16 20:35:21";67,5911392086216;0;90;0;0;0;0;0;0
"2021-11-16 21:30:00";"2021-11-16 20:40:21";67,2514224245096;0;90;0;0;0;0;0;0
"2021-11-16 21:35:00";"2021-11-16 20:45:21";66,8905095345142;0;90;0;0;0;0;0;0
"2021-11-16 21:40:00";"2021-11-16 20:50:21";66,5071155760631;0;90;0;0;0;0;0;0
"2021-11-16 21:45:00";"2021-11-16 20:55:21";66,0998396432358;0;90;0;0;0;0;0;0
"2021-11-16 21:50:00";"2021-11-16 21:00:21";65,667153250421;0;90;0;0;0;0;0;0
"2021-11-16 21:55:00";"2021-11-16 21:05:21";65,2073873734216;0;90;0;0;0;0;0;0
"2021-11-16 22:00:00";"2021-11-16 21:10:21";64,7187180222357;0;90;0;0;0;0;0;0
"2021-11-16 22:05:00";"2021-11-16 21:15:21";64,1991501890802;0;90;0;0;0;0;0;0
"2021-11-16 22:10:00";"2021-11-16 21:20:21";63,6465000065903;0;90;0;0;0;0;0;0
"2021-11-16 22:15:00";"2021-11-16 21:25:21";63,0583749461778;0;90;0;0;0;0;0;0
"2021-11-16 22:20:00";"2021-11-16 21:30:21";62,4321518876029;0;90;0;0;0;0;0;0
"2021-11-16 22:25:00";"2021-11-16 21:35:21";61,7649529013091;0;90;0;0;0;0;0;0
"2021-11-16 22:30:00";"2021-11-16 21:40:21";61,0536186097693;0;90;0;0;0;0;0;0
"2021-11-16 22:35:00";"2021-11-16 21:45:21";60,2946790397046;0;90;0;0;0;0;0;0
"2021-11-16 22:40:00";"2021-11-16 21:50:21";59,4843219528697;0;90;0;0;0;0;0;0
"2021-11-16 22:45:00";"2021-11-16 21:55:21";58,6183587619596;0;90;0;0;0;0;0;0
"2021-11-16 22:50:00";"2021-11-16 22:00:21";57,6921883174709;0;90;0;0;0;0;0;0
"2021-11-16 22:55:00";"2021-11-16 22:05:21";56,7007591144192;0;90;0;0;0;0;0;0
"2021-11-16 23:00:00";"2021-11-16 22:10:21";55,6385308455684;0;90;0;0;0;0;0;0
"2021-11-16 23:05:00";"2021-11-16 22:15:21";54,4994367603126;0;90;0;0;0;0;0;0
"2021-11-16 23:10:00";"2021-11-16 22:20:21";53,2768490260851;0;90;0;0;0;0;0;0
"2021-11-16 23:15:00";"2021-11-16 22:25:21";51,9635502935236;0;90;0;0;0;0;0;0
"2021-11-16 23:20:00";"2021-11-16 22:30:21";50,5517160078277;0;90;0;0;0;0;0;0
"2021-11-16 23:25:00";"2021-11-16 22:35:21";49,0329137595701;0;90;0;0;0;0;0;0
"2021-11-16 23:30:00";"2021-11-16 22:40:21";47,3981281894307;0;90;0;0;0;0;0;0
"2021-11-16 23:35:00";"2021-11-16 22:45:21";45,6378226738618;0;90;0;0;0;0;0;0
"2021-11-16 23:40:00";"2021-11-16 22:50:21";43,7420521551577;0;90;0;0;0;0;0;0
"2021-11-16 23:45:00";"2021-11-16 22:55:21";41,7006448066417;0;90;0;0;0;0;0;0
"2021-11-16 23:50:00";"2021-11-16 23:00:21";39,5034732302379;0;90;0;0;0;0;0;0
"2021-11-16 23:55:00";"2021-11-16 23:05:21";37,1408376358759;0;90;0;0;0;0;0;0
"2021-11-17 00:00:00";"2021-11-16 23:10:09";34,6039824461879;0;90;0;0;0;0;0;0
"2021-11-17 00:05:00";"2021-11-16 23:15:09";31,8857618548435;0;90;0;0;0;0;0;0
"2021-11-17 00:10:00";"2021-11-16 23:20:09";28,9814563838866;0;90;0;0;0;0;0;0
"2021-11-17 00:15:00";"2021-11-16 23:25:09";25,8897188467757;0;90;0;0;0;0;0;0
"2021-11-17 00:20:00";"2021-11-16 23:30:09";22,6135930699103;0;90;0;0;0;0;0;0
"2021-11-17 00:25:00";"2021-11-16 23:35:09";19,1615043261367;0;90;0;0;0;0;0;0
"2021-11-17 00:30:00";"2021-11-16 23:40:09";15,5480743769121;0;90;0;0;0;0;0;0
"2021-11-17 00:35:00";"2021-11-16 23:45:09";11,794580853438;0;90;0;0;0;0;0;0
"2021-11-17 00:40:00";"2021-11-16 23:50:09";7,92887991016767;0;90;0;0;0;0;0;0
"2021-11-17 00:45:00";"2021-11-16 23:55:09";3,98466020471662;0;90;0;0;0;0;0;0
"2021-11-17 00:50:00";"2021-11-17 00:00:09";0;0;90;0;0;0;0;0;0
"2021-11-17 00:55:00";"2021-11-17 00:05:09";-3,92364075440565;0;90;0;0;0;0;0;0
"2021-11-17 01:00:00";"2021-11-17 00:10:09";-7,80859710009179;0;90;0;0;0;0;0;0
"2021-11-17 01:05:00";"2021-11-17 00:15:09";-11,6183798181455;0;90;0;0;0;0;0;0
"2021-11-17 01:10:00";"2021-11-17 00:20:09";-15,3205874929863;0;90;0;0;0;0;0;0
"2021-11-17 01:15:00";"2021-11-17 00:25:09";-18,8882689613569;0;90;0;0;0;0;0;0
"2021-11-17 01:20:00";"2021-11-17 00:30:09";-22,3006494184975;0;90;0;0;0;0;0;0
"2021-11-17 01:25:00";"2021-11-17 00:35:09";-25,5432398743188;0;90;0;0;0;0;0;0
"2021-11-17 01:30:00";"2021-11-17 00:40:09";-28,6074444657296;0;90;0;0;0;0;0;0
"2021-11-17 01:35:00";"2021-11-17 00:45:09";-31,4898273342724;0;90;0;0;0;0;0;0
"2021-11-17 01:40:00";"2021-11-17 00:50:09";-34,1912033199224;0;90;0;0;0;0;0;0
"2021-11-17 01:45:00";"2021-11-17 00:55:09";-36,7156892606189;0;90;0;0;0;0;0;0
"2021-11-17 01:50:00";"2021-11-17 01:00:09";-39,0698122551234;0;90;0;0;0;0;0;0
"2021-11-17 01:55:00";"2021-11-17 01:05:09";-41,2617310597055;0;90;0;0;0;0;0;0
"2021-11-17 02:00:00";"2021-11-17 01:10:09";-43,3005942207;0;90;0;0;0;0;0;0
"2021-11-17 02:05:00";"2021-11-17 01:15:09";-45,1960359505008;0;90;0;0;0;0;0;0
"2021-11-17 02:10:00";"2021-11-17 01:20:09";-46,9577973624389;0;90;0;0;0;0;0;0
"2021-11-17 02:15:00";"2021-11-17 01:25:09";-48,5954543524028;0;90;0;0;0;0;0;0
"2021-11-17 02:20:00";"2021-11-17 01:30:09";-50,1182318130738;0;90;0;0;0;0;0;0
"2021-11-17 02:25:00";"2021-11-17 01:35:09";-51,5348850260669;0;90;0;0;0;0;0;0
"2021-11-17 02:30:00";"2021-11-17 01:40:09";-52,8536315814238;0;90;0;0;0;0;0;0
"2021-11-17 02:35:00";"2021-11-17 01:45:09";-54,0821201144532;0;90;0;0;0;0;0;0
"2021-11-17 02:40:00";"2021-11-17 01:50:09";-55,2274250087831;0;90;0;0;0;0;0;0
"2021-11-17 02:45:00";"2021-11-17 01:55:09";-56,296058738958;0;90;0;0;0;0;0;0
"2021-11-17 02:50:00";"2021-11-17 02:00:09";-57,2939956265745;0;90;0;0;0;0;0;0
"2021-11-17 02:55:00";"2021-11-17 02:05:09";-58,2267024622045;0;90;0;0;0;0;0;0
"2021-11-17 03:00:00";"2021-11-17 02:10:09";-59,0991727464375;0;90;0;0;0;0;0;0
"2021-11-17 03:05:00";"2021-11-17 02:15:09";-59,9159622885856;0;90;0;0;0;0;0;0
"2021-11-17 03:10:00";"2021-11-17 02:20:09";-60,681224633128;0;90;0;0;0;0;0;0
"2021-11-17 03:15:00";"2021-11-17 02:25:09";-61,3987453177639;0;90;0;0;0;0;0;0
"2021-11-17 03:20:00";"2021-11-17 02:30:09";-62,0719743500018;0;90;0;0;0;0;0;0
"2021-11-17 03:25:00";"2021-11-17 02:35:09";-62,7040565593878;0;90;0;0;0;0;0;0
"2021-11-17 03:30:00";"2021-11-17 02:40:09";-63,2978596693371;0;90;0;0;0;0;0;0
"2021-11-17 03:35:00";"2021-11-17 02:45:09";-63,8560000587267;0;90;0;0;0;0;0;0
"2021-11-17 03:40:00";"2021-11-17 02:50:09";-64,3808662659375;0;90;0;0;0;0;0;0
"2021-11-17 03:45:00";"2021-11-17 02:55:09";-64,8746403395591;0;90;0;0;0;0;0;0
"2021-11-17 03:50:00";"2021-11-17 03:00:09";-65,3393171697585;0;90;0;0;0;0;0;0
"2021-11-17 03:55:00";"2021-11-17 03:05:09";-65,7767219491259;0;90;0;0;0;0;0;0
"2021-11-17 04:00:00";"2021-11-17 03:10:09";-66,1885259165011;0;90;0;0;0;0;0;0
"2021-11-17 04:05:00";"2021-11-17 03:15:09";-66,576260535328;0;90;0;0;0;0;0;0
"2021-11-17 04:10:00";"2021-11-17 03:20:09";-66,9413302519377;0;90;0;0;0;0;0;0
"2021-11-17 04:15:00";"2021-11-17 03:25:09";-67,2850239705262;0;90;0;0;0;0;0;0
"2021-11-17 04:20:00";"2021-11-17 03:30:09";-67,6085253716621;0;90;0;0;0;0;0;0
"2021-11-17 04:25:00";"2021-11-17 03:35:09";-67,9129221907232;0;90;0;0;0;0;0;0
"2021-11-17 04:30:00";"2021-11-17 03:40:09";-68,199214562247;0;90;0;0;0;0;0;0
"2021-11-17 04:35:00";"2021-11-17 03:45:09";-68,4683225261223;0;90;0;0;0;0;0;0
"2021-11-17 04:40:00";"2021-11-17 03:50:09";-68,7210927820552;0;90;0;0;0;0;0;0
"2021-11-17 04:45:00";"2021-11-17 03:55:09";-68,9583047699075;0;90;0;0;0;0;0;0
"2021-11-17 04:50:00";"2021-11-17 04:00:09";-69,180676145396;0;90;0;0;0;0;0;0
"2021-11-17 04:55:00";"2021-11-17 04:05:09";-69,3888677132446;0;90;0;0;0;0;0;0
"2021-11-17 05:00:00";"2021-11-17 04:10:09";-69,5834878731859;0;90;0;0;0;0;0;0
"2021-11-17 05:05:00";"2021-11-17 04:15:09";-69,7650966281794;0;90;0;0;0;0;0;0
"2021-11-17 05:10:00";"2021-11-17 04:20:09";-69,9342091987976;0;90;0;0;0;0;0;0
"2021-11-17 05:15:00";"2021-11-17 04:25:09";-70,0912992828826;0;90;0;0;0;0;0;0
"2021-11-17 05:20:00";"2021-11-17 04:30:09";-70,2368019952424;0;90;0;0;0;0;0;0
"2021-11-17 05:25:00";"2021-11-17 04:35:09";-70,371116518291;0;90;0;0;0;0;0;0
"2021-11-17 05:30:00";"2021-11-17 04:40:09";-70,4946084910824;0;90;0;0;0;0;0;0
"2021-11-17 05:35:00";"2021-11-17 04:45:09";-70,6076121611155;0;90;0;0;0;0;0;0
"2021-11-17 05:40:00";"2021-11-17 04:50:09";-70,7104323205397;0;90;0;0;0;0;0;0
"2021-11-17 05:45:00";"2021-11-17 04:55:09";-70,8033460459426;0;90;0;0;0;0;0;0
"2021-11-17 05:50:00";"2021-11-17 05:00:09";-70,8866042587102;0;90;0;0;0;0;0;0
"2021-11-17 05:55:00";"2021-11-17 05:05:09";-70,9604331209917;0;90;0;0;0;0;0;0
"2021-11-17 06:00:00";"2021-11-17 05:10:09";-71,0250352805436;0;90;0;0;0;0;0;0
"2021-11-17 06:05:00";"2021-11-17 05:15:09";-71,0805909761483;0;90;0;0;0;0;0;0
"2021-11-17 06:10:00";"2021-11-17 05:20:09";-71,1272590138783;0;90;0;0;0;0;0;0
"2021-11-17 06:15:00";"2021-11-17 05:25:09";-71,1651776231907;0;90;0;0;0;0;0;0
"2021-11-17 06:20:00";"2021-11-17 05:30:09";-71,1944652006653;0;90;0;0;0;0;0;0
"2021-11-17 06:25:00";"2021-11-17 05:35:09";-71,2152209481319;0;90;0;0;0;0;0;0
"2021-11-17 06:30:00";"2021-11-17 05:40:09";-71,2275254109547;0;90;0;0;0;0;0;0
"2021-11-17 06:35:00";"2021-11-17 05:45:09";-71,2314409213338;0;90;0;0;0;0;0;0
"2021-11-17 06:40:00";"2021-11-17 05:50:09";-71,2270119506443;0;90;0;0;0;0;0;0
"2021-11-17 06:45:00";"2021-11-17 05:55:09";-71,2142653740428;0;90;2;2;0;0;0;2
"2021-11-17 06:50:00";"2021-11-17 06:00:09";-71,1932106498238;0;90;4;4;0;0;0;4
"2021-11-17 06:55:00";"2021-11-17 06:05:09";-71,1638399152958;0,767041669798862;89,2329583302011;8,000166893;8,000166893;0;0;0;8,000166893
"2021-11-17 07:00:00";"2021-11-17 06:10:09";-71,1261280002573;1,94967113009105;88,050328869909;12,00004959;12,00004959;0;0;0;12,00004959
"2021-11-17 07:05:00";"2021-11-17 06:15:09";-71,0800323584783;3,13200493341295;86,8679950665871;16,00009918;16,00009918;0;0;0;16,00009918
"2021-11-17 07:10:00";"2021-11-17 06:20:09";-71,0254929169321;4,31398288427711;85,6860171157229;19,99709129;19,99709129;0;0;0;19,99709129
"2021-11-17 07:15:00";"2021-11-17 06:25:09";-70,9624318418544;5,49554384057073;84,5044561594293;26,00062561;26,00062561;0;0;0;26,00062561
"2021-11-17 07:20:00";"2021-11-17 06:30:09";-70,8907532200406;6,67662550308665;83,3233744969133;37,00026703;37,00026703;0;0;0;37,00026703
"2021-11-17 07:25:00";"2021-11-17 06:35:09";-70,8103426531049;7,85716419804763;82,1428358019524;54,00133133;54,00133133;0;0;0;54,00133133
"2021-11-17 07:30:00";"2021-11-17 06:40:09";-70,7210667617178;9,03709465109008;80,9629053489099;84,00003052;84,00003052;0;0;0;84,00003052
"2021-11-17 07:35:00";"2021-11-17 06:45:09";-70,6227725961052;10,216349751086;79,783650248914;92,00019836;92,00019836;0;0;0;92,00019836
"2021-11-17 07:40:00";"2021-11-17 06:50:09";-70,5152869483148;11,3948603020746;78,6051396979254;109,0003967;100;9,0003967;1,77820301808306;0;100
"2021-11-17 07:45:00";"2021-11-17 06:55:09";-70,3984155609341;12,5725547614482;77,4274452385518;59,00043106;59,00043106;0;0;0;59,00043106
"2021-11-17 07:50:00";"2021-11-17 07:00:09";-70,2719422260717;13,7493589623877;76,2506410376123;147,8358307;100;47,8358307;11,3693822443861;0;100
"2021-11-17 07:55:00";"2021-11-17 07:05:09";-70,1356277674667;14,9251958183701;75,0748041816299;91,99953461;91,99953461;0;0;0;91,99953461
"2021-11-17 08:00:00";"2021-11-17 07:10:09";-69,9892088975781;16,0999850073677;73,9000149926323;120,0011673;100;20,0011673;5,54661174699176;0,00100367833837556;100,001003678338
"2021-11-17 08:05:00";"2021-11-17 07:15:09";-69,8323969404023;17,2736426331303;72,7263573668697;201,0009308;100;101,0009308;29,9907751044525;0,0837728201832945;100,083772820183
"2021-11-17 08:10:00";"2021-11-17 07:20:09";-69,664876409567;18,4460808606743;71,5539191393257;215,0009308;100;115,0009308;36,3876837623379;0,201895864142169;100,201895864142
"2021-11-17 08:15:00";"2021-11-17 07:25:09";-69,4863034299397;19,6172075228007;70,3827924771993;241,0003052;100;141,0003052;47,3386642563469;0,399783750453357;100,399783750453
"2021-11-17 08:20:00";"2021-11-17 07:30:09";-69,2963039895618;20,7869256941186;69,2130743058814;260,0001221;100;160,0001221;56,7830250265956;0,651986086319531;100,65198608632
"2021-11-17 08:25:00";"2021-11-17 07:35:09";-69,0944720071462;21,9551332286527;68,0448667713473;278,0006104;100;178,0006104;66,5509440623163;0,975480286570617;100,975480286571
"2021-11-17 08:30:00";"2021-11-17 07:40:09";-68,8803671986669;23,1217222566683;66,8782777433317;297,0002747;100;197,0002747;77,3592135502609;1,39017884356413;101,390178843564
"2021-11-17 08:35:00";"2021-11-17 07:45:09";-68,6535127246865;24,28657863583;65,71342136417;308,9979553;100;208,9979553;85,9610374653182;1,84118657052752;101,841186570528
"2021-11-17 08:40:00";"2021-11-17 07:50:09";-68,4133925980121;25,4495813512297;64,5504186487703;224,9971161;100;124,9971161;53,7133458611238;1,34290060719373;101,342900607194
"2021-11-17 08:45:00";"2021-11-17 07:55:09";-68,1594488290254;26,6106018581531;63,3893981418469;129,79953;100;29,79953;13,347940531647;0,383298410682121;100,383298410682
"2021-11-17 08:50:00";"2021-11-17 08:00:09";-67,8910782835877;27,7695033606996;62,2304966393004;157,000473;100;57,000473;26,5574176288913;0,86473889731115;100,864738897311
"2021-11-17 08:55:00";"2021-11-17 08:05:09";-67,6076292257624;28,9261400185068;61,0738599814932;175;100;75;36,2761309193505;1,32534739862663;101,325347398627
"2021-11-17 09:00:00";"2021-11-17 08:10:09";-67,3083975147351;30,0803560728524;59,9196439271477;196,0005951;100;96,0005951;48,1168508626977;1,95525830160039;101,9552583016
"2021-11-17 09:05:00";"2021-11-17 08:15:09";-66,9926224222304;31,2319848822914;58,7680151177086;173,0013275;100;73,0013275;37,8515115925388;1,69806103562101;101,698061035621
"2021-11-17 09:10:00";"2021-11-17 08:20:09";-66,6594820334584;32,3808478567167;57,6191521432833;281,865509;100;181,865509;97,3970791364902;4,79285495899491;104,792854958995
"2021-11-17 09:15:00";"2021-11-17 08:25:09";-66,3080881911835;33,52675327729;56,47324672271;309,0039368;100;209,0039368;115,4383697919;6,19655912521482;106,196559125215
"2021-11-17 09:20:00";"2021-11-17 08:30:09";-65,9374809389555;34,6694949880507;55,3305050119493;522,3288574;100;422,3288574;240,238274779207;13,9977731474788;113,997773147479
"2021-11-17 09:25:00";"2021-11-17 08:35:09";-65,5466224159475;35,808850943154;54,191149056846;249,0006409;100;149,0006409;87,1777359607905;5,48961302707835;105,489613027078
"2021-11-17 09:30:00";"2021-11-17 08:40:09";-65,1343901523285;36,9445815915792;53,0554184084208;231,9992065;100;131,9992065;79,3371033184822;5,37815993124001;105,37815993124
"2021-11-17 09:35:00";"2021-11-17 08:45:09";-64,6995697108263;38,0764280787728;51,9235719212272;374,0153198;100;274,0153198;168,988555593562;12,2886752535746;112,288675253575
"2021-11-17 09:40:00";"2021-11-17 08:50:09";-64,2408466173554;39,2041102420023;50,7958897579977;233,0251617;100;133,0251617;84,083195156611;6,53820960730399;106,538209607304
"2021-11-17 09:45:00";"2021-11-17 08:55:09";-63,7567975216275;40,3273243731838;49,6726756268162;217,0000763;100;117,0000763;75,7169998318636;6,27737988362571;106,277379883626
"2021-11-17 09:50:00";"2021-11-17 09:00:09";-63,2458805280034;41,4457407195742;48,5542592804258;253,996933;100;153,996933;101,932185043854;8,98609086614522;108,986090866145
"2021-11-17 09:55:00";"2021-11-17 09:05:09";-62,7064246381177;42,5590006889678;47,4409993110322;208,499588;100;108,499588;73,3835949242955;6,86220884852956;106,86220884853
"2021-11-17 10:00:00";"2021-11-17 09:10:09";-62,136618250888;43,6667137219121;46,333286278088;235,9998322;100;135,9998322;93,9027546318961;9,29309519929348;109,293095199293
"2021-11-17 10:05:00";"2021-11-17 09:15:09";-61,5344966735623;44,7684537889478;45,2315462110522;232,0023804;100;132,0023804;92,961808348986;9,71597638306148;109,715976383061
"2021-11-17 10:10:00";"2021-11-17 09:20:09";-60,8979286110368;45,8637554660383;44,1362445339617;719,0004272;100;619,0004272;444,247896708265;48,9387512065991;148,938751206599
"2021-11-17 10:15:00";"2021-11-17 09:25:09";-60,2246016218387;46,9521095362497;43,0478904637503;602,9544067;100;502,9544067;367,550731585544;42,5983121890356;142,598312189036
"2021-11-17 10:20:00";"2021-11-17 09:30:09";-59,5120065606525;48,0329580605167;41,9670419394833;151,9970703;100;51,9970703;38,6613611038463;4,70600239192917;104,706002391929
"2021-11-17 10:25:00";"2021-11-17 09:35:09";-58,757421072612;49,1056888552109;40,8943111447891;132,0003357;100;32,0003357;24,189644935234;3,08746441430091;103,087464414301
"2021-11-17 10:30:00";"2021-11-17 09:40:09";-57,9578922683984;50,1696293095508;39,8303706904492;194,0041809;100;94,0041809;72,1899573815277;9,64684124333564;109,646841243336
"2021-11-17 10:35:00";"2021-11-17 09:45:09";-57,1102187973687;51,2240394721974;38,7759605278026;308,0032654;100;208,0032654;162,159511941636;22,6548969606049;122,654896960605
"2021-11-17 10:40:00";"2021-11-17 09:50:09";-56,2109326559605;52,2681043344047;37,7318956655953;320,9966125;100;220,9966125;174,78246009014;25,4939967655538;125,493996765554
"2021-11-17 10:45:00";"2021-11-17 09:55:09";-55,2562812297924;53,3009252379375;36,6990747620625;228,0007935;100;128,0007935;102,629153958461;15,6088550137706;115,608855013771
"2021-11-17 10:50:00";"2021-11-17 10:00:09";-54,2422102815648;54,3215103411344;35,6784896588656;229,9994659;100;129,9994659;105,598897176145;16,7258344277405;116,725834427741
"2021-11-17 10:55:00";"2021-11-17 10:05:09";-53,1643488765765;55,3287640880726;34,6712359119275;165,9978027;100;65,9978027;54,2785551673867;8,94290188102256;108,942901881023
